"","artist_name","instrumentalness","valence","danceability","energy","loudness","speechiness","acousticness","liveness","tempo","track_name","track_id","album_name","album_release_year","album_release_date","popularity"
"1765","EXO",4.81e-05,0.672,0.749,0.85,-4.346,0.0468,0.0319,0.0678,145.983,"Ko Ko Bop","5EzitieoPnjyKHAq0gfRMa","THE WAR - The 4th Album",2017,"2017-07-18",65
"1766","EXO",0,0.663,0.526,0.828,-3.82,0.143,0.00773,0.296,110.182,"What U do?","5NB0u5gWcwH1D6y3euVSKI","THE WAR - The 4th Album",2017,"2017-07-18",75
"1767","EXO",0,0.333,0.609,0.825,-3.311,0.0748,0.0588,0.35,144.868,"Forever","3HbODbLPYqeHcRXApoWJDy","THE WAR - The 4th Album",2017,"2017-07-18",75
"1768","EXO",0,0.367,0.734,0.76,-4.451,0.0852,0.0113,0.408,132.074,"Diamond","23WPXHPulg0iDXSO4aFFh1","THE WAR - The 4th Album",2017,"2017-07-18",76
"1769","EXO",0,0.874,0.703,0.917,-3.269,0.115,0.159,0.0802,109.985,"Touch It","1SKltjAmqarrBgHW5HrcKW","THE WAR - The 4th Album",2017,"2017-07-18",74
"1770","EXO",0,0.809,0.743,0.793,-4.944,0.0692,0.23,0.108,120.004,"Chill","0NYI7lXYvyEhpjP0yWAjRg","THE WAR - The 4th Album",2017,"2017-07-18",77
"1771","EXO",0,0.447,0.73,0.555,-7.113,0.0299,0.346,0.0786,113.968,"Walk On Memories","6lRGSp6vkzCvrHSwqO9Tx6","THE WAR - The 4th Album",2017,"2017-07-18",81
"1772","EXO",0,0.709,0.591,0.782,-5.45,0.0389,0.128,0.114,150.09,"Going Crazy","64EJgeHPkqJThnr7RDppo3","THE WAR - The 4th Album",2017,"2017-07-18",80
"1773","EXO",0,0.702,0.798,0.867,-3.207,0.0386,0.0618,0.193,99.996,"Lotto","6ukWoX4AHV76JdYVdKRPk8","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",73
"1774","EXO",0,0.799,0.731,0.787,-3.95,0.055,0.169,0.0892,120.951,"Lucky One","5AZe4EG8SRTTx2NePSi3NM","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",75
"1775","EXO",0,0.541,0.618,0.76,-4.312,0.0596,0.0066,0.127,150,"Monster","0HWztssJfLcyDUPaVRkBut","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",77
"1776","EXO",0,0.772,0.639,0.786,-3.767,0.287,0.00936,0.0694,114.181,"Artificial Love","23FeHzPmXrVSoJJpU8H1Iz","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",75
"1777","EXO",0,0.743,0.597,0.938,-3.647,0.108,0.191,0.257,87.003,"Can’t Bring Me Down","2HTV9fE1pXpAI3hjohFYM6","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",75
"1778","EXO",0,0.534,0.801,0.726,-5.289,0.0751,0.15,0.325,103.017,"Cloud 9","3uFrEh66KAqFjf5VyqGeKs","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",77
"1779","EXO",0,0.761,0.696,0.844,-4.212,0.181,0.0348,0.0882,91.982,"Heaven","3BSUF8N3o4Y9NLFXiiQLG7","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",76
"1780","EXO",0,0.462,0.59,0.639,-4.548,0.0427,0.0816,0.0788,72.496,"She’s Dreaming","7lX7xZA7IJ10ga8mqZnf0j","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",76
"1781","EXO",0,0.75,0.375,0.845,-4.171,0.26,0.0792,0.166,209.456,"White Noise","14qerbicABEUVh3nlyHHgi","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",79
"1782","EXO",0,0.451,0.531,0.708,-5.072,0.0335,0.062,0.0925,77.016,"One and Only","1sPlp5kf3DMFfwOUBO7v8p","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",78
"1783","EXO",0,0.485,0.611,0.796,-4.14,0.0758,0.174,0.314,129.896,"They Never Know","5yDSZpQhJGfST7kqjK7zuT","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",76
"1784","EXO",0,0.358,0.469,0.315,-7.412,0.0349,0.81,0.114,102.157,"Stronger","56hO8scim5Umm28gF47e0X","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",80
"1785","EXO",0,0.635,0.651,0.922,-4.179,0.0452,0.0214,0.357,127.988,"Monster - LDN Noise Creeper Bass Remix","1U1wrOyV4SotwDmFxKXqpN","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",77
"1786","EXO",0,0.708,0.817,0.861,-3.229,0.0457,0.0708,0.178,99.966,"Lotto - Chinese Version","6yd0Q6Fm022VGtlla6mSDj","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",73
"1787","EXO",0,0.776,0.715,0.787,-3.899,0.0858,0.16,0.0877,121.058,"Lucky One - Chinese Version","7abUW1z22D6yeRaoLhZsjw","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",75
"1788","EXO",0,0.466,0.616,0.778,-4.28,0.0795,0.00868,0.116,149.965,"Monster - Chinese Version","3uvHYDKxPPTjCMA2h3RINT","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",77
"1789","EXO",0,0.767,0.659,0.791,-3.782,0.285,0.00928,0.0759,114.051,"Artificial Love - Chinese Version","5JURChZNWuSROp0LLANbUB","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",75
"1790","EXO",0,0.751,0.601,0.929,-3.463,0.119,0.208,0.25,86.993,"Can't Bring Me Down - Chinese Version","1gRhOYSGpNZnIcoXrG7qUq","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",74
"1791","EXO",0,0.52,0.801,0.717,-5.37,0.119,0.189,0.33,102.976,"Cloud 9 - Chinese Version","6QFfa7y1Iyka5T4KPmAK8s","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",77
"1792","EXO",0,0.763,0.66,0.863,-4.269,0.233,0.0402,0.0825,91.947,"Heaven - Chinese Version","3Dw1ekBHMLG56v677tMJOM","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",76
"1793","EXO",0,0.514,0.58,0.646,-4.211,0.0569,0.112,0.0869,145.06,"She’s Dreaming - Chinese Version","49qPiPW6QtI41DJk7bUJUP","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",76
"1794","EXO",0,0.784,0.691,0.834,-4.073,0.132,0.0836,0.179,104.794,"White Noise - Chinese Version","5WYKQEE9vOsfKYPXd2XvOM","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",75
"1795","EXO",0,0.43,0.549,0.705,-5.172,0.0373,0.113,0.105,76.991,"One and Only - Chinese Version","5NjjaLsm8E7mlAyavztdvY","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",78
"1796","EXO",0,0.38,0.484,0.811,-4.176,0.121,0.137,0.315,130.55,"They Never Know - Chinese Version","2DQtwVzZH8RrpViUbTVM4B","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",77
"1797","EXO",0,0.426,0.607,0.313,-7.231,0.0318,0.776,0.113,140.015,"Stronger - Chinese Version","4WvA5wKEoGWcnBHbQfs97O","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",79
"1798","EXO",0,0.665,0.659,0.919,-4.128,0.0407,0.0194,0.396,127.986,"Monster - LDN Noise Creeper Bass Remix, Chinese Version","3bN8I5trEE3WJUgwr0XVyV","LOTTO - The 3rd Album Repackage",2016,"2016-08-18",76
"1799","EXO",0,0.799,0.731,0.787,-3.95,0.055,0.169,0.0892,120.951,"Lucky One","6F07dfBaUEcylJdL3gky7y","EX'ACT",2016,"2016-06-09",75
"1800","EXO",0,0.541,0.618,0.76,-4.312,0.0596,0.0066,0.127,150,"Monster","7GbUWl6qLW1gdngbEV2WDJ","EX'ACT",2016,"2016-06-09",67
"1801","EXO",0,0.772,0.639,0.786,-3.767,0.287,0.00936,0.0694,114.181,"Artificial Love","7JsdxIrUXhCJUCaX2ZhSNl","EX'ACT",2016,"2016-06-09",75
"1802","EXO",0,0.534,0.801,0.726,-5.289,0.0751,0.15,0.325,103.017,"Cloud 9","4TreoczV2m4vdhBth164wG","EX'ACT",2016,"2016-06-09",77
"1803","EXO",0,0.761,0.696,0.844,-4.212,0.181,0.0348,0.0882,91.982,"Heaven","64wBH2x7lTYxhwUzoS5gvt","EX'ACT",2016,"2016-06-09",76
"1804","EXO",0,0.75,0.375,0.845,-4.171,0.26,0.0792,0.166,209.456,"White Noise","28tQ2OPkGddGmlk3z1gBzq","EX'ACT",2016,"2016-06-09",79
"1805","EXO",0,0.451,0.531,0.708,-5.072,0.0335,0.062,0.0925,77.016,"One and Only","79oJOB7JcIxdP2wlV959wB","EX'ACT",2016,"2016-06-09",78
"1806","EXO",0,0.485,0.611,0.796,-4.14,0.0758,0.174,0.314,129.896,"They Never Know","3McXg4JBxvClUddeWszOsy","EX'ACT",2016,"2016-06-09",76
"1807","EXO",0,0.358,0.469,0.315,-7.412,0.0349,0.81,0.114,102.157,"Stronger","326Di9nEnC8tzxxtBsjOUv","EX'ACT",2016,"2016-06-09",80
"1810","EXO",0,0.776,0.715,0.787,-3.899,0.0858,0.16,0.0877,121.058,"Lucky One - Chinese Version","6k92I6RXPl8ZxbUrF0bxOM","EX'ACT",2016,"2016-06-09",75
"1811","EXO",0,0.466,0.616,0.778,-4.28,0.0795,0.00868,0.116,149.965,"Monster - Chinese Version","7pQJBmtDqqhYfvjDcC75QC","EX'ACT",2016,"2016-06-09",77
"1812","EXO",0,0.767,0.659,0.791,-3.782,0.285,0.00928,0.0759,114.051,"Artificial Love - Chinese Version","7wJjz3C9Zq5zEiJvSXItk7","EX'ACT",2016,"2016-06-09",75
"1813","EXO",0,0.52,0.801,0.717,-5.37,0.119,0.189,0.33,102.976,"Cloud 9 - Chinese Version","4mxvDzjAzreAHfOOSohbGu","EX'ACT",2016,"2016-06-09",77
"1814","EXO",0,0.763,0.66,0.863,-4.269,0.233,0.0402,0.0825,91.947,"Heaven - Chinese Version","4rnyDadRKsRqg8YNoyipTA","EX'ACT",2016,"2016-06-09",76
"1815","EXO",0,0.784,0.691,0.834,-4.073,0.132,0.0836,0.179,104.794,"White Noise - Chinese Version","65v7fFhtmPVR37vMPwLZLV","EX'ACT",2016,"2016-06-09",75
"1816","EXO",0,0.43,0.549,0.705,-5.172,0.0373,0.113,0.105,76.991,"One and Only - Chinese Version","3vBCPUQCzzkuh5aSSkLke8","EX'ACT",2016,"2016-06-09",78
"1817","EXO",0,0.38,0.484,0.811,-4.176,0.121,0.137,0.315,130.55,"They Never Know - Chinese Version","2AnxLzLzCff3ZNKbPm2ubc","EX'ACT",2016,"2016-06-09",77
"1818","EXO",0,0.426,0.607,0.313,-7.231,0.0318,0.776,0.113,140.015,"Stronger - Chinese Version","2U1ncV1nM9MxXThBLKZmFF","EX'ACT",2016,"2016-06-09",79
"1821","EXO",0,0.83,0.587,0.844,-2.408,0.0914,0.00527,0.0468,109.595,"LOVE ME RIGHT - Chinese Version","6Awz4ecCKYjc4H7ZwLDsog","LOVE ME RIGHT - The 2nd Album Repackage (Chinese Version)",2015,"2015-06-03",72
"1822","EXO",0,0.864,0.759,0.861,-2.159,0.053,0.0473,0.154,118.05,"TENDER LOVE - Chinese Version","0XgFte7mEXBWnueR4XULnr","LOVE ME RIGHT - The 2nd Album Repackage (Chinese Version)",2015,"2015-06-03",71
"1823","EXO",0,0.827,0.698,0.901,-2.587,0.0501,0.267,0.35,99.998,"CALL ME BABY - Chinese Version","5diZuvFoChyaTlfY3YuHPE","LOVE ME RIGHT - The 2nd Album Repackage (Chinese Version)",2015,"2015-06-03",71
"1824","EXO",0,0.852,0.75,0.954,-3.405,0.262,0.111,0.0771,87.982,"TRANSFORMER - Chinese Version","5vfMDrK6IqRpsUe6h391CM","LOVE ME RIGHT - The 2nd Album Repackage (Chinese Version)",2015,"2015-06-03",74
"1825","EXO",0,0.499,0.655,0.485,-5.631,0.0338,0.184,0.0676,117.979,"What If.. - Chinese Version","4hTovEDlvAY8vQCcXsW7vy","LOVE ME RIGHT - The 2nd Album Repackage (Chinese Version)",2015,"2015-06-03",77
"1826","EXO",0,0.395,0.618,0.267,-8.863,0.033,0.873,0.108,126.139,"MY ANSWER - Chinese Version","5HVvSCMiN4MOJOp1SKGt28","LOVE ME RIGHT - The 2nd Album Repackage (Chinese Version)",2015,"2015-06-03",83
"1827","EXO",0,0.815,0.7,0.822,-4.559,0.0755,0.0522,0.167,100.019,"EXODUS - Chinese Version","0VybBmxTPKe5SxEq8PVqoW","LOVE ME RIGHT - The 2nd Album Repackage (Chinese Version)",2015,"2015-06-03",76
"1828","EXO",0,0.574,0.584,0.868,-3.412,0.106,0.147,0.284,154.944,"EL DORADO - Chinese Version","4EXHikXKWAH3jESsye6tN7","LOVE ME RIGHT - The 2nd Album Repackage (Chinese Version)",2015,"2015-06-03",75
"1829","EXO",0,0.648,0.5,0.722,-4.947,0.0722,0.207,0.119,79.635,"PLAYBOY - Chinese Version","0C6xvzTZFg7w7WgvMZiGpu","LOVE ME RIGHT - The 2nd Album Repackage (Chinese Version)",2015,"2015-06-03",77
"1830","EXO",0,0.786,0.756,0.658,-4.415,0.044,0.35,0.0545,120.04,"FIRST LOVE - Chinese Version","3foqjwZnYD5cAek6LGkfyl","LOVE ME RIGHT - The 2nd Album Repackage (Chinese Version)",2015,"2015-06-03",74
"1831","EXO",0,0.484,0.704,0.801,-3.565,0.0586,0.0155,0.0687,120.055,"HURT - Chinese Version","4MInHpYSk2Di2Ki0GKqYs1","LOVE ME RIGHT - The 2nd Album Repackage (Chinese Version)",2015,"2015-06-03",75
"1832","EXO",0,0.813,0.671,0.922,-4.247,0.0985,0.0304,0.0501,154.067,"Lady Luck - Chinese Version","4xpMXet0h4ePLFZVRH9Cyt","LOVE ME RIGHT - The 2nd Album Repackage (Chinese Version)",2015,"2015-06-03",78
"1833","EXO",0,0.389,0.73,0.707,-4.364,0.0306,0.0289,0.354,111.032,"BEAUTIFUL - Chinese Version","1xkofcQv7JAKF706Ga4wJu","LOVE ME RIGHT - The 2nd Album Repackage (Chinese Version)",2015,"2015-06-03",75
"1834","EXO",0,0.473,0.605,0.725,-5.078,0.0766,0.257,0.39,111.105,"Promise EXO 2014 - Chinese Version","2NxcLGRN7Oxqww7j1TS1EV","LOVE ME RIGHT - The 2nd Album Repackage (Chinese Version)",2015,"2015-06-03",77
"1835","EXO",0,0.757,0.625,0.83,-2.33,0.0764,0.00266,0.188,110.04,"LOVE ME RIGHT","1kFevEv3s7Gf6o5xSDR5DL","LOVE ME RIGHT - The 2nd Album Repackage",2015,"2015-06-03",67
"1836","EXO",0,0.868,0.744,0.856,-1.98,0.0482,0.0334,0.196,117.987,"TENDER LOVE","28Hhr7nabTvPBfmiUVEmcR","LOVE ME RIGHT - The 2nd Album Repackage",2015,"2015-06-03",70
"1837","EXO",0,0.879,0.692,0.886,-2.519,0.0519,0.284,0.341,100.03,"CALL ME BABY","3nFQs7s6hDUG9hjaJZvBwr","LOVE ME RIGHT - The 2nd Album Repackage",2015,"2015-06-03",70
"1838","EXO",0,0.865,0.727,0.946,-3.832,0.214,0.119,0.0749,87.944,"TRANSFORMER","2N5gzUfMPxxwrzohVeDCJq","LOVE ME RIGHT - The 2nd Album Repackage",2015,"2015-06-03",75
"1839","EXO",5.41e-06,0.492,0.638,0.452,-5.576,0.0325,0.219,0.0776,118.01,"What If..","0OTyfDnEold6Ulj6f4Yuuo","LOVE ME RIGHT - The 2nd Album Repackage",2015,"2015-06-03",77
"1840","EXO",0,0.367,0.578,0.271,-8.48,0.0327,0.881,0.107,125.803,"MY ANSWER","4EyZwGurgOQNbeiypKzqQf","LOVE ME RIGHT - The 2nd Album Repackage",2015,"2015-06-03",82
"1841","EXO",0,0.824,0.695,0.82,-4.538,0.0678,0.0408,0.146,99.994,"EXODUS","4mmAVvI9SaJNLaNNeWAbX0","LOVE ME RIGHT - The 2nd Album Repackage",2015,"2015-06-03",76
"1842","EXO",0,0.579,0.592,0.88,-3.094,0.0724,0.116,0.251,154.97,"EL DORADO","0qWhCGgRoEKAUuwJKVLJgY","LOVE ME RIGHT - The 2nd Album Repackage",2015,"2015-06-03",75
"1843","EXO",0,0.666,0.529,0.722,-4.815,0.0814,0.213,0.102,79.951,"PLAYBOY","6MYEeyznxIzZIOsFpVryrM","LOVE ME RIGHT - The 2nd Album Repackage",2015,"2015-06-03",77
"1844","EXO",0,0.753,0.752,0.716,-4.703,0.0421,0.395,0.0487,120.002,"FIRST LOVE","0SSQfkqMG4VMmWgU47u5pu","LOVE ME RIGHT - The 2nd Album Repackage",2015,"2015-06-03",76
"1845","EXO",0,0.482,0.693,0.809,-3.968,0.0443,0.0174,0.153,120.053,"HURT","5cD60Sgj8fYK90jHdIsxG6","LOVE ME RIGHT - The 2nd Album Repackage",2015,"2015-06-03",76
"1846","EXO",0,0.83,0.661,0.932,-3.855,0.0874,0.0452,0.0549,153.992,"Lady Luck","6fXwx4rUuJ2yrvJ9KTgEj9","LOVE ME RIGHT - The 2nd Album Repackage",2015,"2015-06-03",77
"1847","EXO",0,0.326,0.713,0.72,-4.499,0.028,0.0176,0.338,111.03,"BEAUTIFUL","1I0Oju1Rg6ODRB8Lduv05l","LOVE ME RIGHT - The 2nd Album Repackage",2015,"2015-06-03",76
"1848","EXO",0,0.428,0.56,0.73,-5.122,0.0804,0.264,0.383,111.014,"약속 EXO 2014","10w5yROKTtdjmS00FmaGn4","LOVE ME RIGHT - The 2nd Album Repackage",2015,"2015-06-03",77
"1849","EXO",0,0.827,0.698,0.901,-2.587,0.0501,0.267,0.35,99.998,"CALL ME BABY - Chinese Version","4srjKSCxS5qRXN4pJPtGej","EXODUS - The 2nd Album (Chinese Version)",2015,"2015-03-30",71
"1850","EXO",0,0.852,0.75,0.954,-3.405,0.262,0.111,0.0771,87.982,"TRANSFORMER - Chinese Version","75dutqfIBEoXsUT2i4ZCaR","EXODUS - The 2nd Album (Chinese Version)",2015,"2015-03-30",74
"1851","EXO",0,0.499,0.655,0.485,-5.631,0.0338,0.184,0.0676,117.979,"What If.. - Chinese Version","18q4I5ueiMyAGyTtyw3GbW","EXODUS - The 2nd Album (Chinese Version)",2015,"2015-03-30",77
"1852","EXO",0,0.395,0.618,0.267,-8.863,0.033,0.873,0.108,126.139,"MY ANSWER - Chinese Version","4FYugM2cMEMxW6FyvmEXQT","EXODUS - The 2nd Album (Chinese Version)",2015,"2015-03-30",83
"1853","EXO",0,0.815,0.7,0.822,-4.559,0.0755,0.0522,0.167,100.019,"EXODUS - Chinese Version","4x3H2q5pCdz1X8gPz6lLda","EXODUS - The 2nd Album (Chinese Version)",2015,"2015-03-30",76
"1854","EXO",0,0.574,0.584,0.868,-3.412,0.106,0.147,0.284,154.944,"EL DORADO - Chinese Version","2EKVpzNCtRrZIemSm6sDYZ","EXODUS - The 2nd Album (Chinese Version)",2015,"2015-03-30",75
"1855","EXO",0,0.648,0.5,0.722,-4.947,0.0722,0.207,0.119,79.635,"PLAYBOY - Chinese Version","1OTKspb87dAFTIqNoQSYwR","EXODUS - The 2nd Album (Chinese Version)",2015,"2015-03-30",77
"1856","EXO",0,0.484,0.704,0.801,-3.565,0.0586,0.0155,0.0687,120.055,"HURT - Chinese Version","0cAjzpHnEcnW25SjxWr5DP","EXODUS - The 2nd Album (Chinese Version)",2015,"2015-03-30",75
"1857","EXO",0,0.813,0.671,0.922,-4.247,0.0985,0.0304,0.0501,154.067,"Lady Luck - Chinese Version","4mUDwO5VeuYINthBva5PQs","EXODUS - The 2nd Album (Chinese Version)",2015,"2015-03-30",78
"1858","EXO",0,0.389,0.73,0.707,-4.364,0.0306,0.0289,0.354,111.032,"BEAUTIFUL - Chinese Version","7hacBhQhd3r6n779BOGcdv","EXODUS - The 2nd Album (Chinese Version)",2015,"2015-03-30",75
"1859","EXO",0,0.879,0.692,0.886,-2.519,0.0519,0.284,0.341,100.03,"CALL ME BABY","6Rx0ORYPP3GH9rTvGS5Vy8","EXODUS - The 2nd Album",2015,"2015-03-30",68
"1860","EXO",0,0.865,0.727,0.946,-3.832,0.214,0.119,0.0749,87.944,"TRANSFORMER","6sNS44CjhSuQlgVltuRcEt","EXODUS - The 2nd Album",2015,"2015-03-30",75
"1861","EXO",5.41e-06,0.492,0.638,0.452,-5.576,0.0325,0.219,0.0776,118.01,"What If..","4XLd7gMhD6Jo2tuHxNaIlq","EXODUS - The 2nd Album",2015,"2015-03-30",77
"1862","EXO",0,0.367,0.578,0.271,-8.48,0.0327,0.881,0.107,125.803,"MY ANSWER","6h5BRbxxRnEbbwUsM2vzhO","EXODUS - The 2nd Album",2015,"2015-03-30",82
"1863","EXO",0,0.824,0.695,0.82,-4.538,0.0678,0.0408,0.146,99.994,"EXODUS","36eT1ELsn8BqIxkuzTCgDF","EXODUS - The 2nd Album",2015,"2015-03-30",76
"1864","EXO",0,0.579,0.592,0.88,-3.094,0.0724,0.116,0.251,154.97,"EL DORADO","5il5nd4tIALwu7G1DBjdOq","EXODUS - The 2nd Album",2015,"2015-03-30",75
"1865","EXO",0,0.666,0.529,0.722,-4.815,0.0814,0.213,0.102,79.951,"PLAYBOY","06KYwRJKN3IKOKzaWuP3ea","EXODUS - The 2nd Album",2015,"2015-03-30",77
"1866","EXO",0,0.482,0.693,0.809,-3.968,0.0443,0.0174,0.153,120.053,"HURT","49duO7BaTYEj8Gdz9mJjxI","EXODUS - The 2nd Album",2015,"2015-03-30",76
"1867","EXO",0,0.83,0.661,0.932,-3.855,0.0874,0.0452,0.0549,153.992,"Lady Luck","5DbtKcO2DnUEqvMzxxnpBE","EXODUS - The 2nd Album",2015,"2015-03-30",77
"1868","EXO",0,0.326,0.713,0.72,-4.499,0.028,0.0176,0.338,111.03,"BEAUTIFUL","23ZOetlqB0jACaFRStNmyO","EXODUS - The 2nd Album",2015,"2015-03-30",76
"1870","EXO",0,0.305,0.547,0.906,-6.164,0.404,0.72,0.847,125.726,"Haka - Live","76Y8mxhVOYWYBKiOqtay7m","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",79
"1871","EXO",0.000195,0.244,0.588,0.971,-3.661,0.129,0.00167,0.851,89.924,"MAMA - Rearranged Version, Live","3JpsE1X8RiHZer0Y32cmM6","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",75
"1872","EXO",2.98e-06,0.78,0.71,0.933,-3.758,0.0558,0.0421,0.81,121.983,"Let Out The Beast - Live","1MnMZIezZkc8S6czNiY9Td","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",73
"1873","EXO",0.0072,0.444,0.576,0.982,-4.834,0.291,0.00106,0.373,77.046,"I'm Lay (LAY Solo) - Live","4aDLFg01EMlBr6KdjkLfuw","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",109
"1874","EXO",0,0.499,0.639,0.754,-5.672,0.0363,0.174,0.738,121.982,"Moonlight - Live","6ZQUWDuBcDIkiulKBpNirp","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",78
"1876","EXO",0,0.571,0.501,0.885,-4.863,0.0707,0.185,0.447,84.035,"Angel - Live","04O3J8L8KqyVAHq6h4XhMc","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",78
"1877","EXO",9.75e-06,0.556,0.595,0.914,-3.764,0.0393,0.0176,0.435,137.03,"Black Pearl - Rearranged Version, Live","260t4pECLKYK9eeAym7lHA","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",76
"1878","EXO",0,0.344,0.545,0.98,-1.216,0.101,0.00781,0.927,96.011,"Up Rising (CHEN Solo) - Live","0xw8BaDYFT9b4ABI5ZA6aU","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",68
"1879","EXO",0,0.508,0.647,0.809,-5.942,0.109,0.0296,0.506,94.009,"XOXO (Kisses & Hugs) - Live","7AxRFIU7Zhea5iQ1yezd76","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",79
"1881","EXO",0,0.734,0.652,0.799,-4.69,0.0444,0.521,0.16,130.02,"Love, Love, Love - Rearranged Version, Live","7ngaQ0aExMI9YjZdLtzIWN","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",76
"1882","EXO",0,0.726,0.679,0.882,-4.007,0.0716,0.303,0.948,97.974,"Thunder - Live","4PMWYv2j5Tt6ivISvsiwYD","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",72
"1883","EXO",0,0.568,0.682,0.715,-4.647,0.0371,0.099,0.915,119.985,"Tell Me What Is Love (D.O. Solo) - Live","7haIuqFeQ3Dcit63XAeKK3","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",74
"1884","EXO",0,0.494,0.684,0.855,-3.24,0.0384,0.0566,0.45,128.922,"My Lady - Live","2NOaFOXpJS0L2VXQcplzhw","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",73
"1885","EXO",0.000156,0.493,0.391,0.36,-12.081,0.0438,0.956,0.863,89.541,"My Turn To Cry (BAEKHYUN Solo) - Live","0ZDpuFcmbLMZ1TrGhvvpMW","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",90
"1886","EXO",0,0.413,0.603,0.911,-3.896,0.0574,0.222,0.278,137.86,"Baby Don't Cry - Live","5EPyKxxo7jDhJVfz0Nwruc","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",77
"1887","EXO",0,0.542,0.712,0.95,-4.167,0.235,0.24,0.883,105.015,"Machine - Live","2j2phkuPrUntfrE2R0yB7b","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",74
"1888","EXO",0.0109,0.76,0.501,0.987,-3.236,0.0816,0.00713,0.424,74.995,"Breakin' Machine (XIUMIN Solo) - Live","0xsmYgRAY3Mwelppaxk14T","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",121
"1889","EXO",7.8e-06,0.76,0.704,0.941,-3.838,0.0594,0.0347,0.108,131.068,"3.6.5 - Live","4wukgvKclY70TVAxYjhdpi","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",77
"1890","EXO",0.00106,0.389,0.723,0.899,-3.403,0.0853,0.000157,0.404,110.856,"History - Live","5O7ClUisyLrkszfESbQFXu","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",79
"1891","EXO",0,0.12,0.728,0.7,-7.117,0.0307,0.00128,0.277,111,"Beautiful (SUHO Solo) - Live","0fDFXwoHEk3CWseilRFNMg","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",83
"1892","EXO",0,0.616,0.679,0.879,-4.01,0.0556,0.0404,0.296,116.978,"Peter Pan - Live","6QMoE4bQoRx9mi5eihTb1n","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",76
"1894","EXO",0.202,0.207,0.387,0.63,-9.429,0.115,0.00102,0.889,104.621,"Deep Breath (KAI Solo) - Live","2vF9TkiHsdpUMY1SnoXY6L","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",952
"1895","EXO",4.43e-06,0.598,0.397,0.94,-3.991,0.182,0.0439,0.824,82.062,"Overdose - Live","2lw6FpQKjT9VxP1FWYOax0","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",75
"1897","EXO",0,0.329,0.601,0.961,-3.446,0.135,0.0343,0.623,140.039,"Wolf - Live","7uDI5P5FFSbE7io1J0BzVY","EXOLOGY CHAPTER 1: THE LOST PLANET (Live)",2014,"2014-12-23",75
